CODE,LATITUDE,LONGITUDE,LAST MODIFIED DATE,ID,POSTAL CODE
RT01182674,20.959399,86.1126771,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182676,20.9593848,86.1127301,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182691,20.9594249,86.112718,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182693,20.9594407,86.1127336,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182695,20.9593717,86.1127016,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182698,20.9594231,86.1127184,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182700,20.9593814,86.1127288,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182702,20.959381,86.1127281,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182717,20.9593384,86.1126596,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182723,20.9593643,86.1127194,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182724,20.9594329,86.1127377,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182738,20.9594266,86.1127374,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182739,20.9594011,86.11268,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01182741,20.9599834,86.1119359,03-02-2021 00:00,"E8477B06-69FA-4357-AB8A-BBCED3A49A65
",755019
RT01175488,19.7709091,85.2221684,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175508,19.770912,85.2221696,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175551,19.7709154,85.2221702,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175559,19.770908,85.2221699,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175586,19.7709088,85.2221685,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175590,19.7625117,85.2149461,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175597,19.7709033,85.2221885,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175600,19.7625054,85.2149391,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175603,19.770908,85.2221701,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175605,19.7709053,85.2221757,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175611,19.7709096,85.222169,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175615,19.7709082,85.2221708,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175665,19.7709046,85.2221582,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175901,19.7709047,85.2221574,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175906,19.7709297,85.2221629,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175910,20.3623799,85.9652545,12-01-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",753011
RT01175915,19.7709153,85.2221701,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175923,19.7709154,85.2221701,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175925,19.7709084,85.222169,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175930,19.7709102,85.2221689,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175931,19.7625114,85.2149455,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175932,19.7709039,85.2221577,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175936,19.7709027,85.2221901,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175937,19.770908,85.2221696,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175938,19.7709047,85.2221761,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175939,19.7709094,85.2221688,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175941,19.7709079,85.2221696,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175942,19.7709084,85.2221687,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175947,19.7709085,85.2221686,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175948,19.7709101,85.2221691,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175949,19.7709082,85.2221703,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175950,19.7709061,85.2221587,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
RT01175951,19.7709058,85.2221751,03-05-2021 00:00,"F2D3B532-1ADF-4790-97F1-9A6DCD9F721C
",752030
